264.8500	-0.0019
52.6400	0.0002
212.2100	-0.0168
28.6000	0.0061
236.2500	-0.0120
24.0400	0.0245
21.5600	-0.0269
243.2900	-0.0369
31.0800	-0.0199
7.0400	-0.0091
67.2000	-0.0048
332.0500	0.0104
119.8400	0.0358
95.8000	-0.0131
88.7600	0.0019
362.2400	-0.0254
627.0900	-0.0105
414.8800	0.0129
390.8400	-0.0084
383.8000	-0.0177
295.0400	-0.0166
188.2600	-0.0056
453.1100	0.0460
240.9000	0.0496
216.8600	0.0119
209.8200	0.0177
121.0600	-0.0058
173.9800	-0.0012
