610.0700	0.0781
219.2400	0.1109
390.8500	0.1276
250.9300	0.0675
362.7400	0.0780
28.0900	0.1161
226.9300	0.0593
383.1600	0.0973
11.2300	0.1263
18.5200	0.0660
317.9800	0.0641
292.0900	0.0871
98.7600	0.1002
70.6500	0.0618
91.0700	0.0691
440.2000	0.0782
169.6300	0.1133
367.0200	0.0851
316.1900	0.0628
352.1200	0.0895
122.4600	0.0729
393.8000	0.0695
216.2700	0.1421
221.2200	0.1396
193.1100	0.0776
213.5300	0.0904
75.8200	0.0786
46.6400	0.0887
