200.2300	0.1786
222.3500	1.9272
22.1200	8.6656
229.8900	1.0750
29.6600	8.0629
7.5400	0.4895
307.4900	0.6301
107.2600	1.9793
85.1400	0.5221
77.6000	0.0151
380.2600	3.7141
180.0300	139.4494
157.9100	1.6618
150.3700	0.2136
72.7700	0.6148
433.0500	0.2864
232.8200	0.0257
210.7000	12.5355
203.1600	13.4676
125.5600	2.8166
603.4700	0.1012
403.2400	0.2916
381.1200	1.1422
373.5800	0.5782
295.9800	0.2632
223.2100	1.8934
170.4200	0.4212
